"Eschuid, Johannes",42045484
"Bovio, Zefiriele Tommaso",26121209
"Vieri, Francesco de",89449392
"Giannotti, Donato",17261161
"Aragona, Luigi d'",69729990
"De Bono, Andrea",46266763
"Monaldeschi della Cervara, Monaldo",48182550
"Bollani, Domenico",14874695
"Landucci, Luca",14869618
"Forrest, William",29616156
"Bowyer, William",14825513
"Bandello, Vincenzo",39366729
"Scetti, Aurelio",79159800
"Ebendorfer, Thomas",36948387
"Villani, Filippo",76440604
Siculus Flaccus,42643869
"Polentone, Sicco",9964166
"Tygrinus, Nicolaus",19830227
"Bellarmino, Roberto Francesco Romolo, Saint",121884477
"Caracciolo, Roberto",61554682
"Wyrley, William",361813
"Wadham, William",31894964
"Alamanni, Luigi",100187087
"Dilich, Wilhelm",88805667
"Nardi, Jacopo",79127619
"Tolomei, Claudio",32011877
Vettius Valens,32795117
"Guidiccioni, Giovanni",88331
"Palfreyman, Thomas",2815905
"Giacomini Tebalducci Malespini, Lorenzo",47593967
"Accolti, Bernardo",20851071
"Colonna, Mario",66390867
"Molza, Tarquinia",17157231
"Buonanni, Vincenzo",78741738
"Corbinelli, Jacopo",49322509
"Del Rosso, Paolo",97767235
"Strozzi, Giovanni Battista, il Giovane",66545612
Gaucelm Faidit,22212422
Arnaut Daniel,79254565
"Cervarius Tubero, Ludovicus",263815668
"Muret, Marc-Antoine",100191387
"Vida, Marco Girolamo",100162370
"Horborch, Guillelmus",72460386
"Bendlowes, William",26032585
"Suriano, Michele",53802875
"Canellas, Vidal de",105564
"Paul III, Pope",51803934
"Legge, Thomas",45104759
"Androuet du Cerceau, Jacques",314809215
"Graville, Anne de",66583943
"Fitzherbert, Anthony",54494335
"Milledonne, Antonio",35586850
"Tebaldeo, Antonio",24656587
"Guarneri, Giovanni Antonio",89757817
"Riccoboni, Antonio",19931800
"Speciano, Cesare",124767
"Vimercati, Francesco",61683488
"Gessner, Conrad",49226033
"Anianus, Magister",63669408
"Mosquera de Barnuevo, Francisco",56959620
"Damhoudere, Joost de",73946431
"Aubert, David",90629983
"Diadochus, Bishop of Photice",32806504
"Valera, Diego de",64260514
"Charles IV, Holy Roman Emperor",88599000
"Frederick II, Holy Roman Emperor",264271699
"Albert I, Holy Roman Emperor",88881136
"Ludwig IV, Emperor of Germany",89641920
"Frederick III, Holy Roman Emperor",54312318
"Zerbis, Gabriele de",7441358
"Adam II, Abbot of Dore",48884009
"Adelboldus, Bishop of Utrecht",253536103
"La Sale, Antoine de",95150005
"Grazzini, Anton Francesco",19749750
"Longo, Antonio",292551175
"Artemidorus, Daldianus",61683125
"Asconius Pedianus, Quintus",85065079
"Aurispa, Giovanni",100166736
"Avienus, Rufius Festus",313404554
"Montagnana, Bartolomeo",100978495
"Zamberti, Bartolomeo",51705814
Bartolommeo da li Sonetti,41966688
"Metge, Bernat",10078734
"Mombrizio, Bonino",19762519
"Tiene, Gaetano",64156157
"Baldi, Camillo",58229831
"Manasses, Constantine",84204886
"Constantine I, Emperor of Rome",97746098
"Aurelius, Cornelius",56666862
Robert Cowton,7131397
"Nievo, Alessandro",100909017
"Fabyan, Robert",188868303
"Giuntini, Francesco",56815428
"Knollys, Francis, Sir",67907620
"Diedo, Francesco",29966273
"Vel, Caspar Ursinus",79441643
"Groote, Gerard",27074604
"Cibo, Gherardo",23073510
"Dondi dall'Orologio, Giovanni",305114889
"Clamanges, Nicolas de",14893716
"Buckingham, Thomas",59886870
"Soranzo, Giacomo",308770014
"Boero Gorretta, Jacopo",314801156
"Venier, Pietro",53984334
"Savorgnano, Giulio",269459252
"Schedel, Hartmann",29681141
"Mondeville, Henri de",24602645
"Heraclius, Emperor of the East",268960974
"Hilary, Saint, Archbishop of Arles",100189378
"Latif, Isaac ben Abraham ibn",103158996
"Tzetzes, Isaac",49580848
"Bircherod, Jacob",44682125
"Wimpheling, Jakob",19699237
"Brugman, Johannes",9195765
"Apostolius, Michael",4965889
"Bentinus, Michael",310504317
"Petrucci, Federico",2610577
"Arderne, John",79259206
"Corso, Rinaldo",88031411
"Castiglionchio, Lapo da",97724025
"Pacini, Antonio",41610416
"Keck, Johannes",54963975
"Poleni, Giovanni",50023446
"Versor, Johannes",78775033
"Crosse, John",41696974
"Vaillant, Jehan",58927319
Suidas (Lexicographer),100162646
"Ibn Zarza, Samuel",98213041
"Wimbledon, Thomas",235103162
"Cotton, Robert, Sir",37261411
"Sacerdos, Marius Plotius",7775452
"Vinciguerra, Antonio",27417409
"Tostado de Madrigal, Alfonso de",121942776
"Fishacre, Richard",49477442
"Warham, William",58070815
William of Nottingham,39768873
Guillaume de Machaut,125625118
"Guainerio, Antonio",27008144
"Leonardus, Archbishop of Palermo",73654386
"O'Fihely, Maurice",100204042
"Bonet, Nicholas",37034811
"William, Abbot of Woodford",29248364
"Bromyarde, John de",100370763
"Paterno, Bernardino",41804978
"Cyllenius, Berardin",24028990
"Berno, Abbot of Reichenau",76459493
"Boaistuau, Pierre",37023795
Jacob ben Asher,314808179
"Preuss, Jacob",41467224
"Tiepolo, Jacopo",36252187
"Amyot, Jacques",17218275
"Bruyant, Jean",121354359
"Miggrode, Jacques de",100950803
"Boendale, Jan van",100194345
"Lascaris, Janus",32142389
"Boulaeze, Jean",17219620
"Passerat, Jean",44309345
"Hothby, John",310510836
"Martin V, Pope",9881869
"Murner, Thomas",73885028
"Priory Church of St. Mary the Virgin (Tutbury, England)",128098928
"Guyse, Jacques de",42196892
"Morgan, Sylvanus",15119604
"Cajetan, Tommaso de Vio",49196005
"Brooke, Ralph",15116523
"Innocent VIII, Pope",29596770
"Chishull, Edmund",22478268
"Brerewood, Edward",32104570
"Sandys, Edwin",51973268
"Panziera, Ugo",75241241
"Alphonsus Vargas, Archbishop of Seville",64162010
"Spencer, Edmund",76706628
"Clinton, Edward Fiennes de, Earl of Lincoln",88669043
"Reinhold, Erasmus",15570296
"Inglis, Esther",95809102
"Ferdinand V, King of Spain",76324947
"Isabella I, Queen of Spain",88621705
"Calandri, Filippo",24957106
"Contarini, Francesco",17072435
"Petris, Franciscus de",36147876
"Hubert, Francis, Sir",71743806
"Throckmorton, Francis",17571924
"Mantica, Francesco",895200
"Capodilista, Gabriele",15203690
"Cei, Galeotto",38584967
"Nedham, George",30831201
Germanicus Caesar,56580498
"Crastonus, Johannes",2364246
"Flavianus, Remmius",63061728
"Billingham, Richard",8686059
"Napier, Richard",306107539
"Burhill, Robert",44167408
"Pina, Rui de",69057130
"Malatesta, Sigismondo Pandolfo, signore di Rimini",50021300
"Breda, Jacobus",49127856
Ethiopian Catholic Church,151488911
"Wesseling, Petrus",62739490
"Accursius, Bonus",50848203
"Parker, Matthew",49234661
"Landau, Jacob ben Judah",32408285
Jonah ben Abraham Gerondi,25683756
Nissim ben Reuben Gerondi,314808316
"Meiri, Menahem ben Solomon",69813099
Nethanel ben Isaiah,22066925
"Ashkenazi, Eliezer ben Elijah",310520105
"Lapini, Bernardo",2822423
Ahmet Bican,19791657
Council of Basel,281798249
"Zacharias, Pope",268783427
"Albinus, Saint, Bishop of Angers",17070771
"Beaufort, Henry",43370259
"John, Abbot of Ford",10203733
"James, Monk, Saint",28559595
"Parsons, Robert",76338717
"Potamius, Bishop of Lisbon",11929043
"Blundell, Richard",147685
"Baley, Walter",56957225
"Barnfield, Richard",66535681
"Mocenigo, Pietro",24448988
"Chabot, Philippe",53074730
"Philip III, King of Spain",88888342
"Pomponazzi, Pietro",27113040
Petrus Mantuanus,6453186
"Tossignano, Pietro da",17362075
"Regio, Petrus de",121241208
"Bohier, Pietro",58200585
"Collazio, Pietro Apollonio",56694428
"Cudrefin, Petermann",71230142
"Villeroi, Nicolas de Neufville, Seigneur de",24708426
"Frischlin, Nicodemus",51787739
"Houel, Nicolas",100309226
"Harpsfield, Nicholas",9933861
"Smythe, John, Sir",20028254
"Cordovero, Moses ben Jacob",12317536
"Huggarde, Miles",247309548
"Ott, Michael",15068486
"Abbot, Robert",30800436
"Dolfino, Pietro",16796203
"Martiwros, Saint",56228723
"Filetico, Martino",56684696
"Thomas, Bishop of Finland",1624546
"Merz, Martin",91114236
"Cavalli, Marino",286983152
"Alberini, Marcello",35544717
"Otho, Cardinal",70345685
"Gaurico, Luca",9999371
"Spirito, Lorenzo",89557046
"Carbone, Lodovico",7517943
Sibrandus Leo,100200179
"Callistus I, Pope",75845111
"Bocking, Ralph",14951576
"Laureo, Vincenzo",90315612
"Pollux, Julius",2991030
"Chifflet, Jules",30619992
"Gikatilla, Joseph ben Abraham",88057479
"Stratford, John",104723503
"Herd, John",43234872
"Hales, John",28016235
"Fletcher, John",12323361
"Bale, John",59101333
"Anstis, John",6352962
"Paltz, Johann von",188570667
"Marliani, Giovanni Francesco",32340770
"Tortelli, Giovanni",9961897
"Bouwenszoon, Jan",49279442
"Liechtenauer, Johann",35890343
"Vitriarius, Johann Jakob",35234052
"Brodeau, Jean",3531680
"Israeli, Isaac ben Joseph",314816793
"Manfredi, Girolamo",79148162
"Oyta, Heinrich Totting von",37204501
"Borgo, Giovanni Antonio",58921362
Pomponius Porphyrio,68839172
"Giocondo, Giovanni",61762174
"Cybeleius, Valentinus",202639249
"Messalla Corvinus, Marcus Valerius",280439455
"Burghley, William Cecil, Baron",88788847
"Warwick, Ambrose Dudley, Earl of",61376832
"Jame, Pierre",20022847
"Barne, Thomas",12228002
"Celsus, Julius",16791156
"Langham, Simon",74212508
"Bruto, Giovanni Michele",121453593
"Capirola, Vincenzo",76499658
"Manuel I, King of Portugal",27055008
"Hagen, Johannes",42632679
"Bartoli, Cosimo",66580340
"Powell, Edmund",20062979
"Osbern, Monk",56110066
"John III, King of Portugal",59093168
"Ellenbog, Ulrich",29887267
"Werferth, Bishop of Worcester",232389593
"Bottigella, Gian Matteo",188421341
"Sanseverino, Roberto",46998863
"Martin, Saint, Bishop of Tours",73825464
Church of England,135203514
"Schoonhoven, Johannes van",64362540
"Oliva, Joan",40710398
"Edward IV, King of England",286746619
"Caracalla, Emperor of Rome",88672215
"Worcester, William",5284082
"Repingdon, Philip",241350892
"Harlem, Henricus de",7274677
"Carlenis, Antonius de",79193448
"Foxe, John",32005978
"Heneage, Thomas",78968656
"Bonincontri, Lorenzo",309563594
"Vitalis, Blesensis",26607670
"Vespucci, Amerigo",8183531
"Benivieni, Girolamo",68981343
"Ferrari de Gradi, Giovanni Matteo",120155580
"Dumbleton, John",64073951
"Claxton, Thomas",61398988
"John Tolet, Cardinal",120608461
"Burley, Adam",77125501
"Alexander VIII, Pope",89104323
"Hyginus, C. Julius",100956061
"Henry I, King of England",39365031
"Nicholas I, Pope",142608
Aelius Aristides,305280496
"Botarel, Moses ben Isaac",52430162
"Zosimus, Pope",25407933
"Chromatius, Saint",100161952
"San Pedro, Diego",226833507
"Gregory II, of Cyprus, Patriarch of Constantinople",24611065
"Belleperche, Pierre de",22293348
"James II, King of Aragon",70299199
"Acton, John",2510712
"Desparts, Jacques",7495674
"Seripando, Girolamo",71410365
"Legnano, Johannes de",41776844
"Dolfo, Floriano",12555547
"Cabasilas, Nicolaus",4984451
"Bembo, Bernardo",28137730
"Bellemain, Jean",265683406
"Fleming, Alexander",69004123
"Clement III, Pope",311112171
"Bacon, Francis",31992319
"Haqueville, Nicolaus de",66805034
"Walker, Samuel, A.B.",39253676
"Gregory X, Pope",78778341
"Drake, Francis, Sir",52532894
"Munday, Anthony",25398639
"Guise, Charles de, Cardinal de Lorraine",46904834
"Castro, Paul de",100203916
"Britton, John",15044364
"Willaert, Adrian",14959955
"Verdelot, Philippe",299377995
"Samuel, Marochitanus",16185199
"Orem, William",63341405
"Niavis, Paulus",52487580
"Purvey, John",5300321
"Mehmed II, Sultan of the Turks",86538783
"Norris, John",22229289
"Symonds, Richard",17347315
"Roselli, Antonio",69286710
"Pipino, Francesco",22538622
"Nicephorus, Saint, Patriarch of Constantinople",246822766
"Apollinaris, Bishop of Laodicea",261762494
"St. George, Richard",56550656
"Curione, Celio Secondo",76570357
"Mainwaring, Thomas",64352244
"Germanus I, Saint, Patriarch of Constantinople",79050339
"Gennadius I, Saint, Patriarch of Constantinople",78719370
"Agapetus I, Pope",84481723
"Broughton, Hugh",72341504
"Basil I, Emperor of the East",14838284
"Leo VI, Emperor of the East",9873664
"Theophilus, patriarch, Archbishop of Alexandria",15565199
"Martyrius, Bishop of Antioch",168574652
"Leo I, Emperor of the East",289656465
"Moschus, John",69168180
"Andronicus I Comnenus, Emperor of the East",8770041
"Offredus, Apollinaris",76452082
"Tifernas, Lilius",77118048
"Pfinzing, Paul",10119884
"Xiphilinus, Joannes",37720294
"John VI Cantacuzenus, Emperor of the East",78823581
"Leo, Archbishop of Ohrid",160062277
"Nemesius, Bishop of Emesa",42630277
"Tiberius II Constantine, Emperor of the East",315533679
"Codinus, George",59135981
"Copernicus, Nicolaus",71389288
"Polemo, Antonius",79012427
"Tzewers, Wilhelm",47119065
"Clement VII, Pope",90633828
"Polemon, John",66815282
"Kontoleon, Christophoros",40635783
"Nicetas, Archbishop of Heraclea",24469900
"Eudocia, Empress, consort of Theodosius II, Emperor of the East",105135748
"Cornutus, Lucius Annaeus",92055226
"Zaridas, Andronikos",14082760
"Galeazzo Maria Sforza, Duke of Milan",18018815
"Timothy Aelurus, Patriarch of Alexandria",56274366
"Nestorius, Patriarch of Constantinople",12387551
"Alexander II, Pope",249864617
"Gregory VII, Pope",95301181
"Gilbert Crispin, Abbot of Westminster",97751571
"Paschal II, Pope",6361802
"Bruno, Saint",282832607
"Roseth, Roger",54110624
"Guibert, Abbot of Nogent-sous-Coucy",31966381
"Avitus, Saint, Bishop of Vienne",67961
"Philastrius, Saint, Bishop of Brescia",49129859
"Bodin, Jean",59092656
"Eugene II, of Toledo, Saint, Archbishop of Toledo",64225586
"Paulus, Julius",54944455
"Ansegisus, Saint, Abbot of Fontenelle",76426628
"Valentinian III, Emperor of Rome",56825259
"Cresconius, African Bishop",36125038
"Marcian, Emperor of the East",122025773
"Majorian, Emperor of Rome",121585248
"Louis I, Emperor",71534431
"Charles II, King of France",267078093
"Benedict III, Pope",33806700
"Berengario da Carpi, Jacopo",100164993
"Eugene IV, Pope",12365672
Thomas Jorz,36653207
"Caselius, Johannes",25345310
"Gregory XI, Pope",44329137
"Innocent VI, Pope",79027709
"Nicholas V, Pope",120732037
"Honorius IV, Pope",95191011
"Philip VI, King of France",61622133
"Pelagius II, Pope",19831430
"John IX, Pope",232294143
"Benedict IV, Pope",33986483
"Clotaire II, King of the Franks",78186977
"Philip II, King of Macedonia",262339539
"Boniface IX, Pope",69723238
Bartolomeo da Messina,254411544
"Odonis, Gerald",314807316
"Dazzi, Andrea",121568376
"Groto, Luigi",24680463
"Louis X, King of France",24676758
"Wilmot, Robert",73070259
"Tomitano, Bernardino",56709176
"Corrado, Eusebio",77381029
"Gherardi, Giovanni",79100100
"Quirini, Pietro",120699436
"Ariosto, Alessandro",61889185
"Burghley, Mildred",11205436
"Baudouin, François",39484889
"Boniface, Saint",18013220
"Dracontius, Blossius Aemilius",224958933
"Panvinio, Onofrio",49360443
"Rampegolo, Antonio",66583229
"Beni, Paolo",88059364
"Fulk III Nerra, Count of Anjou",32794868
"Benedict, Abbot of Peterborough",12661210
"Sirmond, Jacques",2494235
"Nicephorus II Phocas, Emperor of the East",33094
"Varthema, Lodovico de",89503396
"Littara, Vincenzo",61232123
"Camuz, Filipe",214059761
"Riva di San Nazarro, Gianfrancesco",305120338
"Parisius, Petrus Paulus",89315026
"Cefali, Giovanni",10784960
"Panciroli, Guido",47059936
"Deciani, Tiberio",47698854
"Cujas, Jacques",46894531
"Da Tempo, Antonio",53930
"Navagero, Andrea",64016044
"Sigonio, Carlo",79727
"Leto, Giulio Pomponio",61528159
"Ramusio, Giovanni Battista",68943129
"Brasavola, Girolamo",66805676
"Millo, Antonio",93267794
"Maranta, Roberto",20024460
"Monticello, Sebastiano",42184129
"Shirwood, John",61131068
"Tunstall, Cuthbert",22160214
"Ridley, Nicholas",19716290
"Corsali, Andrea",314809834
"Andrelini, Publio Fausto",32016421
"Hiltalingen, Johannes",31758600
"Campanella, Tommaso",7387920
"Pius IV, Pope",76309925
"Clement XI, Pope",100900471
"Massaria, Alessandro",17338126
"Capivaccio, Girolamo",27183838
"Mantova Benavides, Marco",25505863
"Torres, Francisco",280437979
"Theodore, Bishop of Mopsuestia",38327704
"Decio, Filippo",93563079
"Pagliarini, Battista",5214001
"Polcastro, Sigismondo",305409798
"Madius, Antonius Franciscus",75030589
"Fracanzani, Antonio",11405782
"Lampridius, Aelius",30344893
"Coelestinus, Claudius",366414
"Pinelli, Luca",56723735
"Bagolino, Girolamo",100222564
"Zimara, Marco Antonio",41885041
"Mantino, Jacob",66824097
"Graziani, Antonio Maria",27065444
"Stephen V, Pope",40937034
"Federico II Gonzaga, Duke of Mantua",59186552
"Courtecuisse, Jean",79254124
"Campolongo, Emilio",46878170
"Cremonini, Cesare",100191791
"Rocco, Antonio",79039857
"Camillo, Giulio",73909990
"Galatino, Pietro",64321994
"Anderson, Edmund, Sir",30961489
"Michiel, Giovanni",257438519
"Albanzani, Donato",59443057
"Barsanuphius, Saint",12351460
"Argenterio, Giovanni",118134
"Trincavello, Vettore",100214801
"Gilio, Giovanni Andrea",74081830
"Beccuti, Francesco",62600416
"Anguillara, Giovanni Andrea dell'",100172478
"Florimonte, Galeazzo",54488211
"Landi, Bassiano",71737561
"Feliciano, Felice",71445653
"Lazzarelli, Ludovico",39413177
"Bandini, Francesco",12429147
"Liberi, Fiore dei",79190433
"Andronicus II Palaeologus, Emperor",89594853
"Athanasios I, Patriarch of Constantinople",34810462
"Campano, Giannantonio, Bishop",68979356
"Sulpitius Verulanus, Joannes",269003442
"Cereta, Laura",35281942
"Leonico, Angelo",265552822
"Bigolina, Giulia",27290936
"Ramusio, Paolo",14908874
"Barzizza, Guiniforte",32332249
"Fedele, Cassandra",55055760
"Marbeck, Pilgram",3265902
"Anacletus, Pope",58608102
"Giustiniani, Lorenzo",64163323
Cassius Dio Cocceianus,95167625
"Braccesi, Lorenzo",51702093
"Niccoli, Niccolo",69286472
"Homem, Diogo",33685942
"Desceliers, Pierre",314816993
"Desliens, Nicolas",17062656
"Merlo, Giorgio",63558027
"Pamoleus, Franciscus",9769166
"Abreu, Lisuarte de",36752895
"Boece, Hector",314817759
"Bellenden, John",93144171
"Alighieri, Pietro",37043843
"Scherer, Georg",74634905
"Visconti, Girolamo",73786858
"Fontenay, Guy de",198600247
"Scherenbach, Bartholomeus",21979812
Canamusali de Baldach,63561185
"Amici, Diomede",314801803
"Mattioli, Pietro Andrea",61549376
"Frigimelica, Francesco",31200044
"Guicciardini, Lodovico",120155761
Aleardus de Pindemontibus,170954201
Giovanni del Virgilio,277381397
"Ibn Shuaib, Joshua",17580591
"Recanati, Menahem ben Benjamin",101087390
"Edwards, Roger",52235680
"Ben Shem Tov, Joseph",37096249
Immanuel ben Solomon,314808223
"Romano, Judah ben Moses ben Daniel",17337719
"Masnut, Samuel ben Nissim",46659592
"Gerondi, Jacob ben Sheshet",44187421
"Ibn Gaon, Shem Tov ben Abraham",80851121
Eleazar ben Judah,77127716
Meshullam ben Moses,19658310
"Mordecai ben Hillel, ha-Kohen",2860426
Isaac ben Abba Mari,40182719
Asher ben Jehiel,314808009
"Al'Madari, Yehuda",7263057
Gershom ben Judah,34317013
"Ibn Tibon, Mosheh",64172358
"Harizi, Judah ben Solomon",88896884
"Skene, John",71459690
"Dueren, Isaac ben Meir",9742647
Samson ben Zadok,8698827
Gamaliel I,231997276
"Tovar, Juan de",41863467
"Zurara, Gomes Eanes de",84491680
"Kyeser, Conrad",52005634
"Perez ben Elijah, of Corbeil",70348690
"Ibn Ghiyyat, Isaac",29376230
"Donnolo, Shabbetai",44287685
Nissim ben Jacob ben Nissim ibn Shahin,310519959
Jacob ben Eleazar,20601903
"Motot, Samuel",21668900
"Ibn Ezra, Moses",86836195
"De Faro, Shem Tov ben Yakob",11938094
Yom-Tob ben Abraham Ishbili,100650178
Akiba ben Joseph,1258454
"Albo, Joseph",240500888
Asher ben Shelomyah,46361922
Todros ben Meshullam ben David,16760289
Solomon ben Samuel,3896453
"Kalomiti, Nehemiah",256460048
"Rieti, Moses ben Isaac da",24669073
"Ezobi, Jehoseph ben Hanan ben Nathan",46652374
