id,name,viaf_id,comment,authors_count,artists_count,scribes_count,source_agents_count,sale_agents_count,provenance_count,is_artist,is_author,is_provenance_agent,is_scribe,reviewed,created_by,created_at,updated_by,updated_at
604,Hipparchus,17570519,,6,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:09"
603,"Hincmar, Archbishop of Reims",41865587,,26,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
602,Himerius,297689158,,2,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:09"
601,"Hilton, Walter",2597190,,81,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
600,Hilduin of St. Denis,160216641,,15,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
599,"Hildebert, Archbishop of Tours",44340682,,207,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
598,"Hilary, Saint, Bishop of Poitiers",89595978,,124,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
597,"Hilali, Badr al-Din",22546363,,17,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
596,"Higden, Ranulf",90633533,,210,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
595,"Heytesbury, William",91729017,,35,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
594,Hesiod,122220717,,66,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:09"
593,Hervaeus Natalis,34569102,,46,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
592,"Herolt, Johann",66575485,,37,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
591,Herodotus,100225976,,30,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:09"
590,Hero of Alexandria,22944086,,120,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
589,Hermes Trismegistus,24571510,,154,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
588,Hephaestion,61570390,,15,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:09"
587,"Henry VIII, King of England",172419710,,60,0,0,0,0,180,false,true,true,false,false,(none),"",(none),"October 15, 2015 12:05"
586,"Henry VII, King of England",268547728,,18,0,0,0,0,94,false,true,true,false,false,(none),"",(none),"October 15, 2015 12:05"
585,"Henry VI, King of England",96926832,,14,0,0,0,0,10,false,true,true,false,false,(none),"",(none),"October 15, 2015 12:05"
584,"Henry V, King of England",284333410,,3,0,0,0,0,30,false,true,true,false,false,(none),"",(none),"October 15, 2015 12:05"
583,Henry of Ghent,37045656,,51,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
582,"Henricus de Segusio, Cardinal",100181882,,68,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
581,"Hemricourt, Jacques de",,,12,0,0,0,0,0,false,true,false,false,false,(none),"",(none),""
580,Helpericus de Granfeld,,,69,0,0,0,0,0,false,true,false,false,false,(none),"",(none),""
579,"Helias, Petrus",9917150,,18,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
578,Heinrich von Langenstein,207244871,,107,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
577,Heinrich von Friemar,71288749,,52,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
576,"Hegesippus, Saint",76658868,,52,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
575,Hayne van Ghizeghem,76500273,,4,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
574,"Haymo, Bishop of Halberstadt",49149353,,123,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
573,Hatifi,,,50,0,0,0,0,0,false,true,false,false,false,(none),"",(none),""
572,"Harvey, William",29584187,,26,0,1,0,0,0,false,true,false,true,false,(none),"",(none),"October 15, 2015 12:05"
571,"Hannapes, Nicolas de, Patriarch of Jerusalem",5284237,,23,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
570,Haimo of Auxerre,79148266,,79,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
569,Hafiz,,,170,0,0,0,0,0,false,true,false,false,false,(none),"",(none),""
568,"Guzman, Fernan Perez de",9983425,,2,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
567,Guillelmus Brito,194808299,,53,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
566,Guillaume de Tignonville,24145932,,54,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
565,Guillaume de Nangis,61569360,,47,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
564,Guillaume de Lorris,95220054,,611,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
563,Guillaume de Deguileville,307466774,,96,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
562,Guilelmus Peraldus,41951136,,247,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
561,Guido de Monte Rocherii,20035294,,80,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
560,Guido de Baysio,32352777,,67,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
559,Guido d'Arezzo,129494006,,48,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
558,"Guicciardini, Francesco",89549325,,16,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
557,Guglielmo da Saliceto,9945712,,55,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
556,Guarino Veronese,78782481,,231,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
555,"Gritti, Andrea",74651632,,43,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
554,"Gregory, Saint, Bishop of Tours",95289837,,126,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
553,"Gregory XIII, Pope",49209402,,17,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
552,Gregory of Rimini,40715843,,28,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
551,"Gregory of Nyssa, Saint",,,321,0,0,0,0,0,false,true,false,false,false,(none),"",(none),""
550,"Gregory of Nazianzus, Saint",108675755,,466,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
549,"Gregory IX, Pope",91013639,,320,0,0,0,0,4,false,true,true,false,false,(none),"",(none),"October 15, 2015 12:05"
548,"Gregory I, Pope",100184667,,2156,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
547,"Gregoras, Nicephorus",64014428,,51,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
546,Gratian,33242385,,225,0,1,0,0,0,false,true,false,true,false,(none),"",(none),"October 15, 2015 12:09"
545,"Gower, John",120695167,,107,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
544,Goffredo da Trani,42197232,,122,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
543,"Glover, Robert",6025445,,40,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
542,"Giustiniani, Leonardo",89090417,,38,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
541,Giovanni da Legnano,,,36,0,0,0,0,0,false,true,false,false,false,(none),"",(none),""
540,Giovanni da Casale,68104820,,11,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
539,"Ginori, Tommaso",,,2,0,0,0,0,0,false,true,false,false,false,(none),"",(none),""
538,Gilles de Corbeil,71543640,,89,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
537,"Giles of Rome, Archbishop of Bourges",100187638,,720,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
536,"Gilbert de La Porree, Bishop",100177951,,100,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
535,"Ghinucci, Girolamo",,,3,0,0,0,0,0,false,true,false,false,false,(none),"",(none),""
534,Gherardo da Cremona,84814786,,431,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
533,Gervase of Tilbury,88054093,,61,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
532,"Gerson, Jean",100160310,,425,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
531,Gerland of Besancon,,,55,0,0,0,0,0,false,true,false,false,false,(none),"",(none),""
530,George of Trebizond,102317361,,158,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
529,Geoffrey of Vinsauf,82793219,,117,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
528,"Geoffrey of Monmouth, Bishop of St. Asaph",89028232,,253,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
527,Gentilis Fulginas,98417711,,59,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
526,Gennadius of Marseilles,27422228,,116,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
525,"Gemistus Plethon, George",100222474,,58,0,1,0,0,0,false,true,false,true,false,(none),"",(none),"October 15, 2015 12:05"
524,"Gellius, Aulus",100198334,,105,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
523,"Gazes, Theodoros",100189101,,85,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
522,Gautier of Metz,,,16,0,0,0,0,0,false,true,false,false,false,(none),"",(none),""
521,Gautier de Metz,69082066,,43,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
520,"Gaston III Phoebus, Count of Foix",100225641,,49,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
519,"Gallio, Tolomeo",57490569,,2,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
518,Galen,92406147,,602,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:09"
517,"Gabriele, Trifone",44535321,,2,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
516,"Frontinus, Sextus Julius",12349897,,125,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
515,"Froissart, Jean",100178580,,86,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
514,"Frezzi, Federico",24747090,,19,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
513,"Fredol, Berenger",79254680,,41,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
512,Fredericus de Venetiis,76232632,,7,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
511,Franco de Polonia,,,14,0,0,0,0,0,false,true,false,false,false,(none),"",(none),""
510,Franciscus de Mayronis,191026298,,154,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
509,"Fortunatianus, Atilius",54284295,,3,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
508,"Forman, Simon",64901269,,23,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
507,"Florus, Lucius Annaeus",18636145,,124,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
506,"Firuzabadi, Muhammad ibn Yaqub",59235815,,23,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
505,Firdawsi,128990731,,193,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:09"
504,"Fillastre, Guillaume",14916847,,22,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
503,"Filelfo, Francesco",5000255,,120,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
502,"Ficino, Marsilio",120697563,,85,0,3,0,0,0,false,true,false,true,false,(none),"",(none),"October 15, 2015 12:05"
501,"Fibonacci, Leonardo",108619361,,46,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
500,"Festus, Sextus Pompeius",89123645,,118,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
499,"Fernandez de Oviedo y Valdes, Gonzalo",7412295,,5,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
498,"Felton, John",42190295,,24,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
497,Federigo da Venezia,,,12,0,0,0,0,0,false,true,false,false,false,(none),"",(none),""
496,Farghani,,,134,0,0,0,0,0,false,true,false,false,false,(none),"",(none),""
495,"Fagnano dei Toschi, Giulio Carlo",,,1,0,0,0,0,0,false,true,false,false,false,(none),"",(none),""
494,Evrart de Conty,86629344,,1,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
493,Eutropius,25396473,,165,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:09"
492,"Eustathius, Archbishop of Thessalonica",38317659,,26,0,1,0,0,0,false,true,false,true,false,(none),"",(none),"October 15, 2015 12:05"
491,Euripides,,,93,0,0,0,0,0,false,true,false,false,false,(none),"",(none),""
490,Eugraphius,189946453,,9,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:09"
489,"Eucherius of Lyon, Saint",77129960,,42,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
488,"Epiphanius, Saint, Bishop of Constantia in Cyprus",13651211,,65,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
487,Epictetus,100218891,,25,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:09"
486,"Ephraem Syrus, Saint",100177778,,166,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
485,"Elizabeth I, Queen of England",97107753,,65,0,0,0,0,34,false,true,true,false,false,(none),"",(none),"October 15, 2015 12:05"
484,"Eiximenis, Francesc",87739349,,48,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
483,Einhard,14778504,,49,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:09"
482,"Edward, King of England",,,7,0,0,0,0,0,false,true,false,false,false,(none),"",(none),""
481,Eadmer,12442856,,61,0,2,0,0,0,false,true,false,true,false,(none),"",(none),"October 15, 2015 12:09"
480,"Durand, Guillaume",44320252,,255,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
479,"Duns Scotus, John",120697851,,250,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
478,"Donatus, Tiberius Claudius",59888289,,7,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
477,"Donatus, Aelius",37012417,,209,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
476,"Dona, Francesco",69022338,,13,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
475,Dominicus de Clavasio,,,20,0,0,0,0,0,false,true,false,false,false,(none),"",(none),""
474,"Dionysius the Areopagite, Saint",59878274,,110,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
473,Dionysius Exiguus,124601720,,56,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
472,Diogenes Laertius,41839141,,100,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
471,Diodorus Siculus,56608763,,81,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
470,Johannes Diaconus,10641087,,28,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
469,"Dethick, William",83583524,,17,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
468,Demosthenes,268302412,,130,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:09"
467,Democritus,49224361,,16,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:09"
466,Demetrius of Phaleron,312800491,,18,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
465,"Dell'Abbaco, Paolo",63011711,,9,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
464,"Della Casa, Giovanni",71528487,,19,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
463,"Delafield, Thomas",,,2,0,0,0,0,0,false,true,false,false,false,(none),"",(none),""
462,"Del Monte, Pietro",79117385,,13,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
461,"Decembrio, Pier Candido",7483748,,59,0,2,0,0,0,false,true,false,true,false,(none),"",(none),"October 15, 2015 12:05"
460,"Davy, Robert",33632160,,15,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
459,Dares Phrygius,55518848,,114,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
458,Dante Alighieri,97105654,,317,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
457,"D'Angelo, Jacopo",65052166,,41,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
456,"Cyril, Saint, Patriarch of Alexandria",51687951,,220,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
455,"Cyril, Saint, Bishop of Jerusalem",2437490,,80,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
454,"Cyprian, Saint, Bishop of Carthage",100179090,,283,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
453,"Cuvelier, Johannes",13922853,,38,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
452,"Cuthbert, Saint, Bishop of Lindisfarne",264324310,,10,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
451,"Curtius Rufus, Quintus",73866222,,133,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
450,"Crescenzi, Pietro de'",24649244,,123,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
449,"Courcy, Jean de",69367792,,43,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
448,"Cornazzano, Antonio",44325667,,19,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
447,"Corbichon, Jean",64121529,,21,0,1,0,0,0,false,true,false,true,false,(none),"",(none),"October 15, 2015 12:05"
446,"Cooke, Robert",59956753,,60,1,0,0,0,4,true,true,true,false,false,(none),"",(none),"October 15, 2015 12:05"
445,"Contarini, Tommaso",75748091,,6,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
444,"Contarini, Gasparo",5009389,,25,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
443,"Constantine VII Porphyrogenitus, Emperor of the East",13108540,,11,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
442,Constantine the African,305230031,,301,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
441,Conradus de Saxonia,265009565,,17,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
440,Conradus de Brundelsheim,84969355,,20,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
439,"Compere, Loyset",14957872,,5,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
438,"Columella, Lucius Junius Moderatus",95243635,,45,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
437,"Columbus, Christopher",17231583,,14,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
436,"Colon, Fernando",7120599,,11,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
435,"Clement V, Pope",89498055,,85,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
434,"Claudianus, Claudius",246763674,,151,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
433,"Ciminelli, Serafino",44449408,,8,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
432,"Cicogna, Pasquale",76125621,,21,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
431,"Cicero, Marcus Tullius",,,3311,1,0,0,1,0,true,true,false,false,false,(none),"",(none),"March 10, 2016 09:37"
430,"Chrysoloras, Manuel",90639363,,84,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
429,Christine de Pisan,100188547,,148,0,1,0,0,14,false,true,true,true,false,(none),"",(none),"October 15, 2015 12:07"
428,"Choque, Pierre",79139292,,20,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
427,"Chastellain, Georges",39374986,,47,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
426,"Chartier, Alain",262681233,,96,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
425,"Charles V, King of France",44307104,,67,0,0,0,0,78,false,true,true,false,false,(none),"",(none),"October 15, 2015 12:05"
424,"Chappuis, Jean",34513740,,15,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
423,"Celsus, Aulus Cornelius",100172872,,23,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
422,"Ceffi, Filippo",78674628,,3,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
421,Cecco d'Ascoli,312734750,,94,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
420,"Cavendish, George",19750093,,15,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
419,"Cavalca, Domenico",29576537,,120,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
418,"Catullus, Gaius Valerius",100218993,,100,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
417,"Cato, Marcus Porcius",99852885,,161,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
416,"Catherine of Siena, Saint",90633132,,32,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
415,"Catherine of Bologna, Saint",41871961,,3,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
414,Cassiodorus Senator,95230707,,393,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
413,"Cassian, John",7408676,,292,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
412,"Capponi, Serafino",52029897,,6,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
411,Campano da Novara,29636378,,323,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
410,"Cambini, Andrea",42130557,,2,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
409,Callimachus,99454635,,13,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:09"
408,"Caldiera, Giovanni",12672434,,2,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
407,"Calderinus, Joannes",100160212,,50,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
406,Calcidius,266558598,,66,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:09"
405,"Caesarius of Arles, Saint",102305735,,78,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
404,"Caesar, Julius",286265178,,311,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
403,"Bussi, Giovanni Andrea",307157545,,3,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
402,"Burlaeus, Gualterus",86734224,,279,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
401,"Buridan, Jean",51683865,,75,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
400,"Buondelmonti, Cristoforo",44379092,,30,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
399,"Buonaccorsi, Filippo",46768955,,10,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
398,"Bullinger, Heinrich",56624475,,17,0,1,0,0,0,false,true,false,true,false,(none),"",(none),"October 15, 2015 12:05"
397,"Bukhari, Muhammad ibn Isma'il",154679127,,59,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
396,"Brutus, Marcus Junius",63975332,,57,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
395,"Bruni, Leonardo",95283478,,1004,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
394,"Bridget of Sweden, Saint",51685861,,56,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
393,"Brendan, Saint, the Voyager",3871497,,11,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
392,"Bredon, Simon",96800842,,25,0,0,0,0,4,false,true,true,false,false,(none),"",(none),"October 15, 2015 12:05"
391,"Brasavola, Antonio Musa",54256566,,26,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:07"
390,"Brant, Sebastian",29530930,,10,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
389,"Brahe, Tycho",73850627,,14,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
388,"Bradwardine, Thomas",76375851,,147,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
387,"Bracton, Henry de",47555925,,56,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
386,"Bracciolini, Poggio",19722038,,298,0,0,0,0,6,false,true,true,false,false,(none),"",(none),"October 15, 2015 12:05"
385,"Bracciolini, Jacopo",100170880,,3,0,5,0,0,0,false,true,false,true,false,(none),"",(none),"October 15, 2015 12:05"
384,"Bouchet, Jean",46755492,,16,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
383,"Bottoni, Timoteo",,,9,0,2,0,0,8,false,true,true,true,false,(none),"",(none),""
382,"Bonisoli, Ognibene",205914299,,29,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
381,"Boniface VIII, Pope",23416912,,316,0,0,0,0,0,false,true,false,false,false,(none),"",(none),"October 15, 2015 12:05"
